,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
428,GGN\00092,Gaming Notification,Old Oak,"1 MANSFIELD ROAD, LONDON, NW3 2JD",GA2005,Application Approved,No,,,,,,2008-01-28,,,E05000134,Gospel Oak,528279.2,185599.66,-0.151107,51.554717,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.554717, -0.151107)",8283,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00092
500,GGN\00031,Gaming Notification,Ship Tavern,"12 GATE STREET, LONDON, WC2A 3HP",GA2005,Application Approved,No,,,,,,2009-05-08,,,E05000138,Holborn and Covent Garden,530582.58,181461.55,-0.11943599999999999,51.517002000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.517002, -0.119436)",8342,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00031
895,GGN\00023,Gaming Notification,One Tun,"58  60 GOODGE STREET, LONDON, W1T 4ND",GA2005,Application Approved,No,,,,,,2009-05-27,,,E05000129,Bloomsbury,529354.63,181691.5,-0.13703900000000002,51.51935,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51935, -0.137039)",8350,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00023
923,GGN\00094,Gaming Notification,Be At One,"55 CAMDEN HIGH STREET, LONDON, NW1 7JH",GA2005,Application Approved,No,,,,,,2008-05-03,,Camden Town,E05000142,Regent's Park,529083.06,183480.97,-0.140296,51.535494,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.535494, -0.140296)",8282,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00094
1399,GGN\00200,Gaming Notification,Fitzrovia Belle (previously Mortimer Arms),"174 TOTTENHAM COURT ROAD, LONDON, W1T 7NT",GA2005,Application Approved,No,,,,,,2016-12-21,,,E05000129,Bloomsbury,529442.25,182097.14,-0.135628,51.522976,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.522976, -0.135628)",8181,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00200
1527,GGN\00072,Gaming Notification,Angel Inn,"37 HIGHGATE HIGH STREET, LONDON, N6 5JT",GA2005,Application Approved,No,,,,,,2008-03-09,,,E05000137,Highgate,528465.77,187352.85,-0.147778,51.57043,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.57043, -0.147778)",8302,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00072
1596,GGN\00174,Gaming Notification,Old Bell,"38 KILBURN HIGH ROAD, LONDON, NW6 5UA",GA2005,Application Approved,No,,,,,,2012-06-08,,,E05000140,Kilburn,525481.83,183581.34,-0.192154,51.537207,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.537207, -0.192154)",8206,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00174
1804,GGN\00168,Gaming Notification,The Boot,"116 CROMER STREET, LONDON, WC1H 8BS",GA2005,Application Approved,No,,,,,,2011-08-12,,,E05000141,King's Cross,530230.49,182639.66,-0.124072,51.52767,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52767, -0.124072)",8212,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00168
1897,GGN\00162,Gaming Notification,The Earl of Camden,"55 PARKWAY, LONDON, NW1 7PN",GA2005,Application Approved,No,,,,,,2011-08-25,,Camden Town,E05000130,Camden Town with Primrose Hill,528830.64,183707.33,-0.14385,51.537586,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.537586, -0.14385)",8218,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00162
2180,GGN\00106,Gaming Notification,Odeon Cinema,"14 PARKWAY, LONDON, NW1 7AA",GA2005,Application Approved,No,,,,,,2007-09-27,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.539139, -0.143695)",8270,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00106
2267,GGN\00088,Gaming Notification,Starbucks (formerly known as Sloe Bar),"EUSTON RAILWAY STATION EVERSHOLT STREET, LONDON, NW1 2HS",GA2005,Application Approved,No,,,,,,2007-11-20,,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.529302, -0.132585)",8287,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00088
2326,GGN\00167,Gaming Notification,Hoxton Hotel,"203 HIGH HOLBORN, LONDON, WC1V 7BD",GA2005,Application Approved,No,,,,,,2011-08-12,,Seven Dials,E05000138,Holborn and Covent Garden,530398.34,181470.02,-0.12208599999999999,51.51712,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51712, -0.122086)",8213,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00167
2587,GGN\00082,Gaming Notification,Good Mixer,"28  30 INVERNESS STREET, LONDON, NW1 7HJ",GA2005,Application Approved,No,,,,,,2007-03-12,,Camden Town,E05000130,Camden Town with Primrose Hill,528778.86,183979.04,-0.14449700000000001,51.540039,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.540039, -0.144497)",8293,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,originGGN\00082
3012,GGN\00024,Gaming Notification,Spread Eagle,"141 ALBERT STREET, LONDON, NW1 7NB",GA2005,Application Approved,No,,,,,,2009-05-06,,Camden Town,E05000130,Camden Town with Primrose Hill,528701.03,183723.65,-0.14571199999999998,51.537762,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.537762, -0.145712)",8349,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00024
3650,GGN\00047,Gaming Notification,Admiral Mann,"9 HARGRAVE PLACE, LONDON, N7 0BP",GA2005,Application Approved,No,,,,,,2009-12-22,,,E05000139,Kentish Town,529710.88,185036.15,-0.130676,51.549326,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.549326, -0.130676)",8327,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00047
3748,GGN\00105,Gaming Notification,Nisa,"25 AGAR GROVE, LONDON, NW1 9SL",GA2005,Application Approved,No,,,,,,2008-11-13,,,E05000131,Cantelowes,529635.05,184383.15,-0.13201,51.543475,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.543475, -0.13201)",8271,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00105
4428,GGN\00074,Gaming Notification,Carpenters Arms,"6870 CARPENTERS ARMS WHITFIELD STREET, LONDON, W1T 4EY",GA2005,Application Approved,No,,,,,,2008-03-09,,,E05000129,Bloomsbury,529415.12,181954.86,-0.136071,51.521703,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.521703, -0.136071)",8300,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00074
4722,GGN\00042,Gaming Notification,Monkey Chews,"2 QUEEN'S CRESCENT, LONDON, NW5 4EP",GA2005,Application Approved,No,,,,,,2009-10-26,,,E05000136,Haverstock,528095.6,184786.12,-0.15405,51.547447999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.547448, -0.15405)",8332,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00042
5049,GGN\00054,Gaming Notification,Priory Tavern,"250 BELSIZE ROAD, LONDON, NW6 4BT",GA2005,Application Approved,No,,,,,,2008-04-21,,,E05000140,Kilburn,525558.04,183736.11,-0.191,51.538581,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.538581, -0.191)",8320,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00054
5241,GGN\00153,Gaming Notification,Nisa,"25 AGAR GROVE, LONDON, NW1 9SL",GA2005,Application Approved,No,,,,,,2011-05-07,,,E05000131,Cantelowes,529635.05,184383.15,-0.13201,51.543475,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.543475, -0.13201)",8227,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00153
5298,GGN\00124,Gaming Notification,Bill's (formerly Pitcher and Piano),"42 KINGSWAY, LONDON, WC2B 6EX",GA2005,Application Approved,No,,,,,,2010-02-19,,,E05000138,Holborn and Covent Garden,530636.89,181331.4,-0.118702,51.515819,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.515819, -0.118702)",8254,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00124
5690,GGN\00020,Gaming Notification,Alliance,"40  42 MILL LANE, LONDON, NW6 1NR",GA2005,Application Approved,No,,,,,,2009-04-23,,,E05000132,Fortune Green,524814.69,185100.96,-0.201229,51.551010999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.551011, -0.201229)",8353,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00020
5852,GGN\00091,Gaming Notification,Golden Lion,"88 ROYAL COLLEGE STREET, LONDON, NW1 0TH",GA2005,Application Approved,No,,,,,,2007-12-17,,,E05000143,St Pancras and Somers Town,529389.37,183879.64,-0.135735,51.539006,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.539006, -0.135735)",8284,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00091
6057,GGN\00170,Gaming Notification,Lilly Langtree,"121 ABBEY ROAD, LONDON, NW6 4SL",GA2005,Application Approved,No,,,,,,2012-06-02,,,E05000140,Kilburn,525740.21,183879.85,-0.188324,51.539832000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.539832, -0.188324)",8210,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00170
6086,GGN\00055,Gaming Notification,KOKO,"1 CAMDEN HIGH STREET, LONDON, NW1 7JE",GA2005,Application Approved,No,,,,,,2008-04-25,,Camden Town,E05000142,Regent's Park,529129.52,183417.31,-0.139649,51.534911,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.534911, -0.139649)",8319,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00055
6109,GGN\00121,Gaming Notification,The Bree Louise,"69 COBOURG STREET, LONDON, NW1 2HH",GA2005,Application Approved,No,,,,,,2009-02-17,,,E05000142,Regent's Park,529449.87,182585.85,-0.13533900000000001,51.527366,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.527366, -0.135339)",8257,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00121
6247,GGN\00133,Gaming Notification,Old Bull And Bush,"BULL AND BUSH NORTH END WAY, LONDON, NW3 7HE",GA2005,Application Approved,No,,,,,,2010-05-19,,,E05000135,Hampstead Town,526068.58,186970.78,-0.18248499999999998,51.567537,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.567537, -0.182485)",8245,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00133
6498,GGN\00166,Gaming Notification,Two Brewers,"40 MONMOUTH STREET, LONDON, WC2H 9EP",GA2005,Application Approved,No,,,,,,2011-07-11,,Seven Dials,E05000138,Holborn and Covent Garden,530043.11,181029.51,-0.127366,51.513243,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.513243, -0.127366)",8214,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00166
6641,GGN\00107,Gaming Notification,The Crown & Anchor,"137 DRUMMOND STREET, LONDON, NW1 2HL",GA2005,Application Approved,No,,,,,,2007-09-25,,,E05000142,Regent's Park,529371.86,182534.27,-0.136481,51.526920000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52692, -0.136481)",8269,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00107
6727,GGN\00090,Gaming Notification,Belushis Bar,"48  50 CAMDEN HIGH STREET, LONDON, NW1 0LT",GA2005,Application Approved,No,,,,,,2007-12-17,,Camden Town,E05000142,Regent's Park,529090.99,183607.72,-0.14013499999999998,51.536631,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.536631, -0.140135)",8285,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00090
6762,GGN\00058,Gaming Notification,College Arms,"18 STORE STREET, LONDON, WC1E 7DH",GA2005,Application Approved,No,,,,,,2008-05-13,,,E05000129,Bloomsbury,529687.22,181815.23,-0.132202,51.520386,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.520386, -0.132202)",8316,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00058
6768,GGN\00119,Gaming Notification,The Blues Kitchen,"111 113 CAMDEN HIGH STREET, LONDON, NW1 7JN",GA2005,Application Approved,No,,,,,,2009-01-30,,Camden Town,E05000142,Regent's Park,528998.56,183612.04,-0.141465,51.536691,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.536691, -0.141465)",8259,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00119
6870,GGN\00025,Gaming Notification,Blue Lion,"133 GRAY'S INN ROAD, LONDON, WC1X 8TZ",GA2005,Application Approved,No,,,,,,2009-05-18,,,E05000138,Holborn and Covent Garden,530817.46,182196.37,-0.11578,51.523551,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523551, -0.11578)",8348,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00025
7232,GGN\00029,Gaming Notification,Clockhouse,"82 LEATHER LANE, LONDON, EC1N 7TR",GA2005,Application Approved,No,,,,,,2017-01-24,,,E05000138,Holborn and Covent Garden,531278.74,181929.26,-0.10923499999999998,51.521044,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.521044, -0.109235)",8344,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00029
7251,GGN\00136,Gaming Notification,Fitzroy Tavern,"16 THE FITZROY TAVERN CHARLOTTE STREET, LONDON, W1T 2LY",GA2005,Application Approved,No,,,,,,2010-06-24,,,E05000129,Bloomsbury,529528.04,181652.4,-0.134555,51.518959,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.518959, -0.134555)",8242,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00136
7462,GGN\00064,Gaming Notification,Flask Tavern,"77 HIGHGATE WEST HILL, LONDON, N6 6BU",GA2005,Application Approved,No,,,,,,2008-02-06,,,E05000137,Highgate,528242.16,187280.74,-0.151029,51.569833,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.569833, -0.151029)",8310,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00064
8457,GGN\00120,Gaming Notification,Griffin,"125 CLERKENWELL ROAD, LONDON, EC1R 5DB",GA2005,Application Approved,No,,,,,,2009-01-30,,,E05000138,Holborn and Covent Garden,531082.83,181956.55,-0.112046,51.521334,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.521334, -0.112046)",8258,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00120
8469,GGN\00032,Gaming Notification,White Hart,"191 DRURY LANE, LONDON, WC2B 5QD",GA2005,Application Approved,No,,,,,,2009-08-14,,Seven Dials,E05000138,Holborn and Covent Garden,530289.5,181377.25,-0.123688,51.516312,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.516312, -0.123688)",8341,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00032
8823,GGN\00118,Gaming Notification,Camden Eye,"2 KENTISH TOWN ROAD, LONDON, NW1 9NX",GA2005,Application Approved,No,,,,,,2009-01-29,,Camden Town,E05000130,Camden Town with Primrose Hill,528955.86,183892.26,-0.141978,51.539219,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.539219, -0.141978)",8260,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00118
9341,GGN\00154,Gaming Notification,Jeremy Bentham,"31 UNIVERSITY STREET, LONDON, WC1E 6JL",GA2005,Application Approved,No,,,,,,2011-07-13,,,E05000129,Bloomsbury,529472.5,182220.56,-0.135147,51.524078,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.524078, -0.135147)",8226,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00154
9504,GGN\00128,Gaming Notification,Crown,"51 NEW OXFORD STREET, LONDON, WC1A 1BL",GA2005,Application Approved,No,,,,,,2010-05-03,,Seven Dials,E05000138,Holborn and Covent Garden,530095.07,181431.33,-0.126469,51.516842,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.516842, -0.126469)",8250,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00128
9991,GGN\00040,Gaming Notification,Rising Sun,"46 TOTTENHAM COURT ROAD, LONDON, W1T 2ED",GA2005,Application Approved,No,,,,,,2009-10-26,,,E05000129,Bloomsbury,529579.24,181715.35,-0.133795,51.519513,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.519513, -0.133795)",8334,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00040
10021,GGN\00178,Gaming Notification,Hampstead Britannia Hotel,"HAMPSTEAD BRITANNIA HOTEL PRIMROSE HILL ROAD, LONDON, NW3 3NA",GA2005,Application Approved,No,,,,,,2013-01-17,,,E05000128,Belsize,527528.33,184422.69,-0.162358,51.544309999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.54431, -0.162358)",8202,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00178
10036,GGN\00194,Gaming Notification,The T.E. Dingwall Building (Formerly Lock 17/Highlight),"EAST YARD CAMDEN LOCK PLACE, LONDON, NW1 8AL",GA2005,Application Approved,No,,,,,,2015-01-22,,Camden Town,E05000130,Camden Town with Primrose Hill,528681.08,184131.14,-0.145851,51.541428,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541428, -0.145851)",8187,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00194
10244,GGN\00181,Gaming Notification,Museum Tavern,"49 GREAT RUSSELL STREET, LONDON, WC1B 3BA",GA2005,Application Approved,No,,,,,,2013-04-25,,Seven Dials,E05000138,Holborn and Covent Garden,530171.1,181600.2,-0.12531199999999998,51.518343,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.518343, -0.125312)",8200,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00181
10345,GGN\00201,Gaming Notification,Secrets (Eversholt St),"34  38 EVERSHOLT STREET, LONDON, NW1 1DA",GA2005,Application Approved,No,,,,,,2017-07-04,,,E05000143,St Pancras and Somers Town,529635.38,182806.0,-0.13258499999999998,51.529302,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.529302, -0.132585)",8180,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00201
10360,GGN\00108,Gaming Notification,Sir Robert Peel,"108 MALDEN ROAD, LONDON, NW5 4DA",GA2005,Application Approved,No,,,,,,2007-10-25,,,E05000134,Gospel Oak,528172.82,185024.79,-0.15285,51.549575,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.549575, -0.15285)",8268,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00108
10583,GGN\00156,Gaming Notification,North Star,"104 FINCHLEY ROAD, LONDON, NW3 5JJ",GA2005,Application Approved,No,,,,,,2011-04-07,,,E05000133,Frognal and Fitzjohns,526418.55,184580.29,-0.178297,51.545976,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.545976, -0.178297)",8224,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00156
11057,GGN\00060,Gaming Notification,Mabels Tavern,"9 MABLEDON PLACE, LONDON, WC1H 9AZ",GA2005,Application Approved,No,,,,,,2008-03-05,,,E05000141,King's Cross,530037.1,182663.63,-0.12685,51.52793,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.52793, -0.12685)",8314,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00060
11109,GGN\00113,Gaming Notification,Prince Of Wales' Feathers,"8 WARREN STREET, LONDON, W1T 5LD",GA2005,Application Approved,No,,,,,,2007-08-11,,,E05000129,Bloomsbury,529262.93,182199.53,-0.138173,51.523937,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523937, -0.138173)",8263,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00113
11209,GGN\00188,Gaming Notification,Old Bell,"38 KILBURN HIGH ROAD, LONDON, NW6 5UA",GA2005,Application Approved,No,,,,,,2013-11-15,,,E05000140,Kilburn,525481.83,183581.34,-0.192154,51.537207,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.537207, -0.192154)",8193,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00188
11276,GGN\00101,Gaming Notification,The Hope Pub,"15 TOTTENHAM STREET, LONDON, W1T 2AJ",GA2005,Application Approved,No,,,,,,2008-04-15,,,E05000129,Bloomsbury,529439.48,181788.23,-0.13578099999999999,51.5202,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.5202, -0.135781)",8275,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00101
11535,GGN\00189,Gaming Notification,Pembroke,"150 GLOUCESTER AVENUE, LONDON, NW1 8JA",GA2005,Application Approved,No,,,,,,2013-11-15,,,E05000130,Camden Town with Primrose Hill,528095.65,184217.4,-0.154256,51.542336999999996,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.542337, -0.154256)",8192,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00189
11829,GGN\00139,Gaming Notification,Unicorn,"227 CAMDEN ROAD, LONDON, NW1 9AA",GA2005,Application Approved,No,,,,,,2010-06-21,,,E05000139,Kentish Town,529772.57,184964.12,-0.129813,51.548664,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.548664, -0.129813)",8239,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00139
11848,GGN\00052,Gaming Notification,Bricklayers Arms,"31 GRESSE STREET, LONDON, W1T 1QS",GA2005,Application Approved,No,,,,,,2007-12-21,,,E05000129,Bloomsbury,529658.98,181501.2,-0.132725,51.51757,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51757, -0.132725)",8322,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00052
11863,GGN\00145,Gaming Notification,Finchley Bell,"317 FINCHLEY ROAD, LONDON, NW3 6EP",GA2005,Application Approved,No,,,,,,2011-03-17,,,E05000145,West Hampstead,526062.43,185005.7,-0.183277,51.549878,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.549878, -0.183277)",8233,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00145
11905,GGN\00171,Gaming Notification,Devonshire Arms (Formely Hobgoblin),"33 KENTISH TOWN ROAD, LONDON, NW1 8NL",GA2005,Application Approved,No,,,,,,2012-03-29,,Camden Town,E05000130,Camden Town with Primrose Hill,528911.17,184125.5,-0.142537,51.541325,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541325, -0.142537)",8209,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00171
12096,GGN\00038,Gaming Notification,Calthorpe Arms,"252 GRAY'S INN ROAD, LONDON, WC1X 8JR",GA2005,Application Approved,No,,,,,,2009-08-10,,,E05000141,King's Cross,530818.21,182341.18,-0.11571600000000001,51.524852,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.524852, -0.115716)",8336,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00038
12165,GGN\00017,Gaming Notification,King William The Fourth,"77 HAMPSTEAD HIGH STREET, LONDON, NW3 1RE",GA2005,Application Rejected,No,,,,,,2009-03-13,07/04/2009,,E05000135,Hampstead Town,526487.6,185635.22,-0.176922,51.555440999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.555441, -0.176922)",8356,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originGGN\00017
